Sample,AC_RED,AC_IR,AC_GREEN,Pressure
0,2.383372,1.246804,1.234632,90.730016
1,2.39028,1.256673,1.248778,90.613088
2,2.391596,1.25766,1.255028,90.480728
3,2.383372,1.242856,1.252067,90.686094
4,2.347186,1.206013,1.214237,90.369142
5,2.342252,1.204039,1.210618,90.545424
6,2.334686,1.197131,1.201078,90.374484
7,2.359687,1.220158,1.218842,90.293168
8,2.362976,1.218184,1.217855,90.084835
9,2.366924,1.218184,1.204697,90.067028
10,2.330738,1.183643,1.167853,90.23322
11,2.325146,1.173445,1.159629,90.157247
12,2.328106,1.170485,1.147128,90.131725
13,2.341265,1.188906,1.147128,90.182769
14,2.340607,1.207328,1.147128,89.827831
15,2.334686,1.20667,1.131009,89.845043
16,2.313303,1.181669,1.08627,89.92992
17,2.292907,1.186933,1.067519,89.915081
18,2.292578,1.180353,1.0514,90.013016
19,2.311,1.204039,1.064558,89.798153
0,2.317908,1.216539,1.07048,89.850979
1,2.310342,1.224106,1.059953,89.734644
2,2.274485,1.185946,1.025083,89.963752
3,2.256721,1.172458,1.0037,89.631368
4,2.245537,1.165221,0.997121,89.531653
5,2.261656,1.186604,1.012253,89.531059
6,2.275801,1.187591,1.013569,89.592788
7,2.271525,1.182656,1.011924,89.673509
8,2.248826,1.152721,0.983633,89.493666
9,2.23501,1.138575,0.968501,89.403447
10,2.226786,1.134628,0.961922,89.501976
11,2.213956,1.133312,0.984949,89.548272
12,2.238628,1.164892,0.990542,89.475266
13,2.230404,1.176735,0.987581,89.431937
14,2.227773,1.169169,0.978041,89.466363
15,2.185336,1.145154,0.955014,89.428376
16,2.173165,1.143181,0.955342,89.286519
17,2.168559,1.149431,0.948434,89.246752
18,2.1906,1.180024,0.98791,89.040199
19,2.199811,1.1718,0.992844,89.242597
0,2.173823,1.170156,0.98791,89.139914
1,2.138952,1.127061,0.964553,89.111424
2,2.120531,1.114232,0.95929,89.093618
3,2.112635,1.116206,0.956658,88.938703
4,2.132702,1.135285,0.985607,89.07047
5,2.129413,1.129364,0.988897,88.983813
6,2.126123,1.11489,0.988897,88.941671
7,2.097174,1.082651,0.963238,88.792098
8,2.078423,1.072782,0.954027,88.822962
9,2.079739,1.060282,0.956329,88.998058
10,2.090266,1.077059,0.972449,88.723247
11,2.091253,1.094494,0.977712,88.57961
12,2.084016,1.098113,0.976067,88.48583
13,2.052435,1.068177,0.953698,88.517881
14,2.048159,1.068506,0.952711,88.748176
15,2.032039,1.061269,0.949421,88.610474
16,2.060001,1.081664,0.967514,88.487611
17,2.06033,1.093836,0.983633,88.519662
18,2.052435,1.090217,0.98166,88.430037
19,2.011644,1.056992,0.965211,88.281651
0,2.003749,1.041531,0.955342,88.37365
1,1.985327,1.032649,0.945474,88.374244
2,1.991906,1.034294,0.94021,88.28818
3,2.009341,1.048768,0.967185,88.200336
4,2.009341,1.046794,0.964224,88.285806
5,2.007696,1.033307,0.951395,88.108337
6,1.977432,1.002713,0.923104,88.34338
7,1.968878,0.995147,0.91159,88.161162
8,1.972826,0.992186,0.90205,88.18253
9,1.998156,1.01324,0.919814,88.098246
10,1.988945,1.032978,0.923762,87.994376
11,1.990261,1.031991,0.912906,87.930867
12,1.954733,1.007977,0.879681,88.102995
13,1.945522,0.998766,0.867838,87.924932
14,1.948483,1.005016,0.858627,87.935616
15,1.979076,1.025741,0.878365,88.049576
16,1.976445,1.035281,0.894484,87.808004
17,1.975458,1.03232,0.872773,87.767643
18,1.937956,1.007648,0.841521,87.737966
19,1.930719,0.992515,0.836916,87.803256
0,1.920521,0.988568,0.822441,87.649528
1,1.945193,1.001068,0.838232,87.845397
2,1.960654,1.012911,0.846127,87.723127
3,1.949799,1.002713,0.844153,87.686328
4,1.930061,0.977383,0.809941,87.783075
5,1.918547,0.961593,0.803361,87.797914
6,1.915586,0.95929,0.793821,87.619257
7,1.935324,0.976067,0.81323,87.793165
8,1.930061,0.984949,0.813888,87.714818
9,1.925455,0.989555,0.805006,87.529039
10,1.919534,0.992186,0.784282,87.624599
11,1.880387,0.975738,0.772439,87.515981
12,1.871505,0.971791,0.770136,87.552187
13,1.864926,0.971133,0.767175,87.330795
14,1.89223,1.00041,0.805993,87.349789
15,1.88269,0.995476,0.81027,87.462562
16,1.871505,0.988897,0.805993,87.256603
17,1.82874,0.956329,0.769807,87.307647
18,1.812621,0.937578,0.766189,87.358098
19,1.805384,0.934947,0.762241,87.30646
0,1.824793,0.953698,0.779676,87.277377
1,1.830714,0.942842,0.778031,87.340292
2,1.824793,0.927381,0.780005,87.221583
3,1.790909,0.896129,0.753359,87.276189
4,1.778738,0.887576,0.745464,87.30468
5,1.764592,0.873102,0.74974,87.305273
6,1.782027,0.896458,0.761254,87.171726
7,1.776435,0.902708,0.769807,87.292809
8,1.772487,0.900406,0.76257,87.26788
9,1.738933,0.878694,0.73724,87.072011
10,1.716235,0.875075,0.732305,87.083882
11,1.706037,0.868825,0.731647,87.140862
12,1.724459,0.891853,0.757635,87.210306
13,1.730709,0.895142,0.76882,87.015624
14,1.711629,0.888563,0.767175,86.98476
15,1.672812,0.856982,0.747438,87.244732
16,1.648468,0.841192,0.726384,86.945586
17,1.629717,0.833626,0.727371,86.885045
18,1.643534,0.856982,0.739871,87.035211
19,1.649455,0.851719,0.745135,87.218022
0,1.638599,0.844482,0.741845,86.876735
1,1.630046,0.842837,0.734608,86.924218
2,1.597479,0.799085,0.702699,86.999005
3,1.585636,0.788558,0.688882,86.88089
4,1.576754,0.790532,0.683948,87.111778
5,1.594847,0.818823,0.701712,87.007908
6,1.590571,0.818823,0.696448,87.012063
7,1.58761,0.824744,0.69579,86.949147
8,1.548134,0.79744,0.658617,86.977637
9,1.534976,0.789874,0.654012,87.038179
10,1.527739,0.790203,0.644143,86.89929
11,1.552082,0.81652,0.667499,86.869613
12,1.555701,0.81981,0.672763,86.898103
13,1.540897,0.81323,0.674737,86.835187
14,1.506356,0.781321,0.631642,87.131958
15,1.489908,0.768162,0.620129,86.784142
16,1.488263,0.769149,0.614865,86.880296
17,1.511291,0.780663,0.629669,86.829252
18,1.507343,0.78461,0.630327,86.99485
19,1.509317,0.767833,0.618155,86.975263
0,1.480039,0.742832,0.588219,86.689769
1,1.463591,0.731318,0.578021,86.921844
2,1.457998,0.726055,0.56585,87.053611
3,1.478394,0.739214,0.58164,86.857742
4,1.475105,0.750069,0.578021,86.874954
5,1.460301,0.761912,0.571771,87.020966
6,1.438261,0.731647,0.549073,86.885638
7,1.417536,0.728687,0.525716,86.946773
8,1.406351,0.723094,0.519795,87.120681
9,1.397469,0.72441,0.53723,86.88267
10,1.414246,0.752043,0.542493,87.020966
11,1.412273,0.750727,0.542822,86.867832
12,1.392535,0.743161,0.536572,86.7972
13,1.346809,0.698751,0.49907,87.091598
14,1.325426,0.687895,0.485912,86.94618
15,1.320492,0.687566,0.487228,86.69333
16,1.340559,0.698093,0.500715,86.980605
17,1.336611,0.693488,0.490517,87.015031
18,1.324768,0.681974,0.483938,86.987728
19,1.297464,0.647104,0.443804,87.051237
0,1.276411,0.629998,0.431633,87.024527
1,1.270489,0.62276,0.422422,87.022153
2,1.286609,0.642827,0.431304,87.168165
3,1.280687,0.650393,0.423738,87.096939
4,1.2672,0.655986,0.415185,86.782362
5,1.234632,0.62276,0.382617,87.059546
6,1.212921,0.621116,0.368143,87.216835
7,1.204039,0.611247,0.361235,87.180035
8,1.214566,0.641511,0.372419,87.175287
9,1.221474,0.640196,0.380314,87.12543
10,1.204368,0.641182,0.37538,87.160449
11,1.162589,0.596772,0.338207,87.156887
12,1.141865,0.579008,0.324391,87.315957
13,1.126732,0.570455,0.314193,87.096939
14,1.144167,0.589206,0.320772,86.984166
15,1.138904,0.58164,0.331628,87.176474
16,1.134299,0.5721,0.314193,87.209713
17,1.10206,0.54052,0.2961,87.396085
18,1.094165,0.522427,0.276691,87.37175
19,1.074756,0.513216,0.260901,87.016811
0,1.077388,0.505321,0.261559,87.097533
1,1.091204,0.53394,0.269454,87.531413
2,1.088902,0.540849,0.265506,87.275002
3,1.074098,0.536243,0.255308,87.180035
4,1.044821,0.516834,0.229978,87.176474
5,1.031991,0.513216,0.21978,87.126023
6,1.02278,0.513874,0.211556,87.170539
7,1.045149,0.539533,0.23557,87.323079
8,1.057979,0.541506,0.243137,87.183003
9,1.040544,0.535256,0.241492,87.123649
10,0.998108,0.511242,0.196424,87.133739
11,0.990542,0.494465,0.190831,87.25779
12,0.983304,0.501044,0.179647,87.077353
13,1.001397,0.523085,0.206293,87.07023
14,1.005345,0.5244,0.201358,87.384808
15,1.003042,0.516834,0.196424,87.130178
16,0.969488,0.500386,0.158593,87.183003
17,0.965211,0.485254,0.149053,87.154513
18,0.950737,0.49282,0.138526,87.337324
19,0.967185,0.51815,0.15958,87.276783
0,0.970146,0.525387,0.162541,87.186564
1,0.968501,0.535914,0.145763,87.280938
2,0.927052,0.519795,0.121749,87.188345
3,0.914222,0.514203,0.109577,87.186564
4,0.901392,0.518479,0.092471,87.312989
5,0.919814,0.536901,0.112209,87.349789
6,0.920472,0.545125,0.125368,87.318331
7,0.906656,0.549731,0.122407,87.299931
8,0.904024,0.507294,0.095761,87.23939
9,0.845469,0.499399,0.076681,87.327828
10,0.838232,0.488214,0.069115,87.245919
11,0.827047,0.475714,0.062865,87.166384
12,0.849416,0.497754,0.087208,87.35335
13,0.849087,0.494136,0.071089,87.37175
14,0.840863,0.476043,0.065825,87.497581
15,0.801717,0.440844,0.032929,87.40024
16,0.788558,0.420448,0.014836,87.43882
17,0.783953,0.418145,0.009244,87.463749
18,0.794808,0.434593,0.018455,87.299931
19,0.790861,0.450055,0.012533,87.615102
0,0.775728,0.433935,-0.007205,87.5142
1,0.738227,0.413869,-0.033851,87.248293
2,0.728029,0.399394,-0.055562,87.222177
3,0.717502,0.400052,-0.061484,87.594922
4,0.734279,0.414856,-0.042404,87.406769
5,0.728358,0.417487,-0.033193,87.385401
6,0.714541,0.414527,-0.039443,87.583645
7,0.668157,0.373735,-0.085827,87.355724
8,0.643156,0.348076,-0.104249,87.559903
9,0.6323,0.346102,-0.105894,87.460188
10,0.642498,0.355642,-0.088788,87.485117
11,0.646117,0.345773,-0.097012,87.60798
12,0.639209,0.331628,-0.106223,87.682766
13,0.613221,0.307942,-0.131882,87.791385
14,0.591838,0.281296,-0.144711,87.617477
15,0.579666,0.270441,-0.146356,87.479181
16,0.601378,0.278007,-0.136158,87.62638
17,0.597759,0.292481,-0.131553,87.762301
18,0.586574,0.295113,-0.139119,87.678018
19,0.57539,0.281954,-0.163791,87.809785
0,0.536901,0.253334,-0.174647,87.783669
1,0.528677,0.245439,-0.190766,87.699386
2,0.516505,0.247084,-0.192082,87.655463
3,0.541506,0.266164,-0.156225,87.886945
4,0.535914,0.276033,-0.154251,87.798507
5,0.520782,0.25169,-0.162804,87.918996
6,0.479661,0.206622,-0.194056,87.749243
7,0.468148,0.199056,-0.207214,88.161756
8,0.460253,0.184581,-0.201622,88.014557
9,0.482951,0.196753,-0.180897,87.857268
10,0.48657,0.186884,-0.183858,87.975383
11,0.47999,0.174712,-0.183529,88.027021
12,0.449068,0.144119,-0.212149,88.18253
13,0.434922,0.12471,-0.220044,88.037705
14,0.425053,0.115828,-0.224321,87.918403
15,0.452686,0.12471,-0.205241,88.133859
16,0.448081,0.130631,-0.210504,88.138014
17,0.436238,0.132934,-0.206556,88.19262
18,0.41025,0.108591,-0.234518,88.354063
19,0.396105,0.101024,-0.244387,88.323199
0,0.383604,0.097406,-0.244716,88.34338
1,0.404987,0.115499,-0.216425,88.190839
2,0.403671,0.123065,-0.194056,88.34516
3,0.396763,0.113196,-0.205241,88.394424
4,0.370445,0.081945,-0.235834,88.409263
5,0.34347,0.060891,-0.241427,88.380179
6,0.337878,0.048061,-0.248006,88.29649
7,0.340839,0.065167,-0.234189,88.31489
8,0.353997,0.070431,-0.231229,88.473959
9,0.354326,0.05793,-0.23386,88.41045
10,0.351366,0.047074,-0.244058,88.378399
11,0.32143,0.018126,-0.273994,88.386708
12,0.321759,0.008586,-0.274652,88.320232
13,0.313535,-0.000296,-0.281889,88.691789
14,0.345444,0.030626,-0.260506,88.458527
15,0.351366,0.031613,-0.259191,88.448437
16,0.35301,0.028652,-0.278928,88.423508
17,0.336562,0.012533,-0.305574,88.633622
18,0.34051,0.009573,-0.31643,88.397986
19,0.341497,0.005296,-0.322681,88.557649
0,0.386894,0.035561,-0.290113,88.478707
1,0.409592,0.037534,-0.285179,88.818808
2,0.401368,0.029639,-0.285179,88.459121
3,0.378999,-0.001283,-0.328273,88.606319
4,0.383275,-0.00852,-0.340445,88.856794
5,0.396763,-0.012139,-0.340116,88.536875
6,0.434264,0.004638,-0.322681,88.659145
7,0.446107,0.00102,-0.323996,88.514914
8,0.458937,0.007599,-0.327615,88.660925
9,0.442488,-0.032864,-0.353932,88.634216
10,0.44512,-0.043062,-0.365446,88.9114
11,0.445778,-0.04043,-0.381565,88.891813
12,0.475056,-0.029245,-0.356893,88.698318
13,0.481635,-0.013126,-0.358867,88.887659
14,0.47703,-0.00852,-0.360182,88.831272
15,0.451699,-0.022337,-0.397355,88.790911
16,0.43558,-0.029245,-0.401303,88.717312
17,0.428672,-0.02464,-0.409527,88.881723
18,0.426369,0.007928,-0.389131,88.621751
19,0.466832,0.005954,-0.386171,88.881723
0,0.450055,0.013191,-0.380249,89.027735
1,0.448081,0.00102,-0.391434,88.770137
2,0.403342,-0.028587,-0.420712,88.90131
3,0.387881,-0.038127,-0.43091,88.862136
4,0.376367,-0.045364,-0.437489,88.706628
5,0.404987,-0.022995,-0.422357,88.984406
6,0.407618,-0.0151,-0.428936,88.599197
7,0.399723,-0.025956,-0.429594,88.909026
8,0.360248,-0.05951,-0.471043,88.96838
9,0.351366,-0.073655,-0.482557,89.186804
10,0.348405,-0.071024,-0.486175,89.110831
11,0.370445,-0.044048,-0.472359,88.870446
12,0.361563,-0.041417,-0.486833,89.016457
13,0.345444,-0.036811,-0.490123,88.749957
14,0.318798,-0.050299,-0.52269,89.119734
15,0.298731,-0.057207,-0.536836,88.915555
16,0.286889,-0.054904,-0.546705,88.971942
17,0.311561,-0.033851,-0.534204,88.974316
18,0.313864,-0.026284,-0.513479,89.11736
19,0.298731,-0.031548,-0.533875,88.99687
0,0.257282,-0.062141,-0.565127,89.029515
1,0.23557,-0.072339,-0.57368,88.980251
2,0.224057,-0.079248,-0.582891,88.991529
3,0.241821,-0.062141,-0.565456,89.08056
4,0.250374,-0.053259,-0.56085,88.928613
5,0.23886,-0.069379,-0.572693,89.128043
6,0.212214,-0.090103,-0.594404,89.046135
7,0.200371,-0.103262,-0.607563,89.069283
8,0.186884,-0.115434,-0.610195,89.097179
9,0.185568,-0.118723,-0.585193,89.274649
10,0.208267,-0.07859,-0.584865,89.008741
11,0.193792,-0.084182,-0.59572,89.029515
12,0.1882,-0.075629,-0.599339,89.106082
13,0.142474,-0.103262,-0.626643,89.158314
14,0.133263,-0.105894,-0.628946,89.07225
15,0.119117,-0.098985,-0.626972,89.164843
16,0.149053,-0.070695,-0.59901,89.185617
17,0.140829,-0.067076,-0.591115,89.216481
18,0.123065,-0.061813,-0.594076,89.186211
19,0.085892,-0.099314,-0.620064,89.109644
0,0.063194,-0.11017,-0.626643,89.131011
1,0.05793,-0.110828,-0.629933,89.096586
2,0.078984,-0.088459,-0.59901,89.110831
3,0.07372,-0.093722,-0.592102,89.116766
4,0.069773,-0.098656,-0.60526,89.213514
5,0.040166,-0.123987,-0.625985,89.117953
6,0.02931,-0.140106,-0.628288,89.414725
7,0.022073,-0.141093,-0.628288,89.13754
8,0.039179,-0.123329,-0.615129,89.260997
9,0.040495,-0.101288,-0.607234,89.41888
10,0.034903,-0.095038,-0.612826,89.246159
11,0.009244,-0.117736,-0.632893,89.337564
12,0.003322,-0.115434,-0.636183,89.3251
13,-0.011152,-0.113789,-0.645723,89.165437
14,0.015494,-0.097999,-0.618748,89.203423
15,0.022731,-0.083195,-0.594076,88.936923
16,0.017139,-0.078919,-0.597036,89.102521
17,-0.019047,-0.100959,-0.613484,89.272274
18,-0.03418,-0.121684,-0.624669,89.519782
19,-0.038127,-0.130566,-0.632564,89.075812
0,-0.041746,-0.127605,-0.628946,89.316197
1,-0.012797,-0.11017,-0.596049,89.205798
2,-0.009178,-0.111815,-0.590786,89.164843
3,-0.003586,-0.113789,-0.595391,89.13754
4,-0.035824,-0.151949,-0.620393,89.352403
5,-0.04043,-0.160502,-0.625656,89.355964
6,-0.036482,-0.156554,-0.621379,89.191553
7,-0.012468,-0.130895,-0.598681,89.209359
8,-0.012139,-0.123,-0.596378,89.217075
9,-0.022008,-0.120697,-0.592102,89.055038
10,-0.046351,-0.141422,-0.609208,89.082341
11,-0.048325,-0.144382,-0.613813,89.161282
12,-0.059839,-0.137474,-0.611182,89.163063
13,-0.02135,-0.11346,-0.575983,89.313822
14,-0.008191,-0.100959,-0.567101,89.131605
15,-0.026613,-0.106552,-0.566443,89.307293
16,-0.05622,-0.134184,-0.591115,88.967787
17,-0.074313,-0.14833,-0.59572,89.108457
18,-0.072668,-0.146356,-0.59572,88.9482
19,-0.051286,-0.127934,-0.572693,89.202236
0,-0.047338,-0.126618,-0.566114,89.090057
1,-0.043062,-0.131882,-0.558876,89.207578
2,-0.066418,-0.158857,-0.58618,89.20283
3,-0.074313,-0.171028,-0.588812,89.161282
4,-0.072997,-0.174318,-0.588154,89.223604
5,-0.042733,-0.151949,-0.57664,89.182056
6,-0.034509,-0.139448,-0.568087,89.201049
7,-0.039772,-0.123658,-0.567429,89.247939
8,-0.044048,-0.146027,-0.588154,89.08056
9,-0.065431,-0.153593,-0.591115,89.039606
10,-0.071352,-0.147343,-0.598023,89.031296
11,-0.068392,-0.152277,-0.592102,89.08056
12,-0.036482,-0.111486,-0.565785,89.262184
13,-0.032864,-0.123,-0.547034,89.090057
14,-0.041746,-0.131882,-0.555916,89.195707
15,-0.073984,-0.165436,-0.591115,88.992716
16,-0.086814,-0.182871,-0.59276,89.11736
17,-0.073984,-0.188463,-0.597036,88.919116
18,-0.051615,-0.163462,-0.573351,88.919116
19,-0.044048,-0.177608,-0.573351,88.83602
0,-0.041088,-0.186161,-0.582891,88.912587
1,-0.068392,-0.228597,-0.606905,88.965413
2,-0.06905,-0.239453,-0.613155,88.818214
3,-0.064444,-0.253269,-0.62434,89.069283
4,-0.034509,-0.228597,-0.605918,88.889439
5,-0.024969,-0.223992,-0.612497,88.99509
6,-0.025298,-0.229255,-0.615129,88.996277
7,-0.049641,-0.250309,-0.642433,88.919116
8,-0.057536,-0.253269,-0.65921,88.837207
9,-0.057865,-0.254585,-0.661513,88.76895
10,-0.039443,-0.228597,-0.643749,88.736899
11,-0.028916,-0.21511,-0.639144,88.682293
12,-0.03089,-0.217412,-0.631248,88.853827
13,-0.053917,-0.243071,-0.667105,88.771918
14,-0.069379,-0.259849,-0.67829,88.771324
15,-0.072668,-0.256559,-0.679935,88.619971
16,-0.044048,-0.237479,-0.663816,88.738679
17,-0.028587,-0.2309,-0.65921,88.755892
18,-0.030232,-0.230571,-0.648354,88.577236
19,-0.031219,-0.24044,-0.685856,88.692976
0,-0.054575,-0.268402,-0.680922,88.525004
1,-0.058523,-0.264783,-0.684869,88.454966
2,-0.05622,-0.260835,-0.688817,88.476333
3,-0.020363,-0.229584,-0.667434,88.482269
4,-0.025298,-0.209517,-0.658223,88.599197
5,-0.028916,-0.210175,-0.657565,88.418166
6,-0.048983,-0.232216,-0.685856,88.474553
7,-0.058523,-0.228926,-0.690133,88.417573
8,-0.058523,-0.217741,-0.685198,88.639558
9,-0.020692,-0.177608,-0.658223,88.679919
10,-0.02135,-0.15787,-0.641117,88.500075
11,-0.022666,-0.172015,-0.634538,88.374244
12,-0.053917,-0.192082,-0.667434,88.338631
13,-0.062799,-0.200635,-0.665461,88.338631
14,-0.06576,-0.194056,-0.661842,88.156414
15,-0.045693,-0.16741,-0.642762,88.468024
16,-0.028258,-0.156883,-0.62763,88.177781
17,-0.032864,-0.15162,-0.627959,88.164723
18,-0.044706,-0.17991,-0.650328,88.261471
19,-0.057207,-0.183858,-0.651644,88.192026
0,-0.054575,-0.181226,-0.649341,88.189059
1,-0.028587,-0.153593,-0.629933,88.040079
2,-0.022995,-0.134842,-0.622366,88.010996
3,-0.014442,-0.124645,-0.620064,87.99497
4,-0.040101,-0.135171,-0.629275,88.081034
5,-0.039114,-0.135171,-0.641446,88.07035
6,-0.044048,-0.128263,-0.634867,88.073318
7,-0.013784,-0.102933,-0.61184,88.006841
8,-0.001941,-0.088459,-0.584207,88.030583
9,0.002993,-0.083524,-0.581246,87.808004
10,-0.006218,-0.082208,-0.580588,87.951641
11,-0.039114,-0.115763,-0.611511,87.777733
12,-0.035495,-0.118394,-0.613813,87.829965
13,-0.031877,-0.110499,-0.599997,88.072724
14,-0.007534,-0.092077,-0.575325,87.934429
15,0.00398,-0.092077,-0.573351,87.73203
16,0.011217,-0.086814,-0.572364,87.94808
17,-0.014113,-0.117736,-0.600655,87.978944
18,-0.012468,-0.126947,-0.607563,87.770017
19,-0.010165,-0.129579,-0.60855,87.70354
0,0.021744,-0.094709,-0.578614,87.623412
1,0.02931,-0.079577,-0.577627,87.72194
2,0.027008,-0.080563,-0.580259,87.773578
3,0.011546,-0.093722,-0.606576,87.603232
4,0.005296,-0.099643,-0.610853,87.582458
5,0.002993,-0.093064,-0.613484,87.518355
6,0.041811,-0.062799,-0.591115,87.407956
7,0.051022,-0.050957,-0.578614,87.42042
8,0.04839,-0.057207,-0.576311,87.356318
9,0.020757,-0.082208,-0.603615,87.655463
10,0.013191,-0.086156,-0.613813,87.519542
11,0.017139,-0.09438,-0.609537,87.583051
12,0.038192,-0.068721,-0.587167,87.463155
13,0.059246,-0.060826,-0.576311,87.469091
14,0.063194,-0.068063,-0.57368,87.335544
15,0.044114,-0.088788,-0.59901,87.204964
16,0.047403,-0.098327,-0.605589,87.222771
17,0.046088,-0.101288,-0.595391,87.161636
18,0.052338,-0.107209,-0.576311,87.162229
19,0.078984,-0.069708,-0.569403,87.261351
0,0.084247,-0.059839,-0.568416,86.996037
1,0.082602,-0.057536,-0.569074,87.113559
2,0.055298,-0.077603,-0.589799,87.150952
3,0.050035,-0.070037,-0.585851,87.025121
4,0.047074,-0.069708,-0.581575,87.029869
5,0.090169,-0.03714,-0.5546,86.867238
6,0.083918,-0.031877,-0.526638,86.963986
7,0.085563,-0.035824,-0.527625,87.006127
8,0.050364,-0.061813,-0.563482,86.659498
9,0.046088,-0.074971,-0.56085,86.8524
10,0.037534,-0.069379,-0.5546,86.730723
11,0.065496,-0.052273,-0.530915,86.829252
12,0.08655,-0.051286,-0.521704,86.829252
13,0.074707,-0.04997,-0.52269,86.895135
14,0.055298,-0.081879,-0.534204,86.834
15,0.053654,-0.085827,-0.537165,86.668995
16,0.065167,-0.095038,-0.529928,86.468377
17,0.08655,-0.072997,-0.512822,86.492713
18,0.093458,-0.052931,-0.508545,86.634569
19,0.091155,-0.042075,-0.504597,86.53248
0,0.078984,-0.058852,-0.515782,86.492713
1,0.069115,-0.06247,-0.521375,86.546725
2,0.07372,-0.066418,-0.524335,86.588867
3,0.100695,-0.042733,-0.493742,86.480842
4,0.116486,-0.020363,-0.480912,86.342546
5,0.113854,-0.026284,-0.469069,86.360946
6,0.080958,-0.050957,-0.491768,86.382907
7,0.080958,-0.062141,-0.499663,86.309308
